date,气压(Pa）,温度（K）,100m风速（100m/s）,10米风速（10m/s）
2022/11/15 16:45,101396.0781,291.2353,8.6142,7.5781
2022/11/15 17:00,101410.0781,291.2407,8.8612,7.8033
2022/11/15 17:15,101421.6818,291.2482,9.0856,8.0073
2022/11/15 17:30,101431.888,291.2645,9.2809,8.1814
2022/11/15 17:45,101442.2986,291.2975,9.4449,8.3205
2022/11/15 18:00,101454.5156,291.3548,9.5754,8.4193
2022/11/15 18:15,101469.6177,291.4397,9.6742,8.4777
2022/11/15 18:30,101486.5908,291.5381,9.7607,8.5179
2022/11/15 18:45,101503.8973,291.6313,9.8577,8.5669
2022/11/15 19:00,101520,291.7007,9.9871,8.6508
2022/11/15 19:15,101533.579,291.7336,10.1638,8.787
2022/11/15 19:30,101544.1845,291.7412,10.3766,8.9612
2022/11/15 19:45,101551.5845,291.7406,10.6082,9.1513
2022/11/15 20:00,101555.5469,291.7489,10.8414,9.3352
2022/11/15 20:15,101556.2029,291.7775,11.0595,9.4937
2022/11/15 20:30,101555.138,291.8149,11.2439,9.6151
2022/11/15 20:45,101554.301,291.8441,11.3731,9.6871
2022/11/15 21:00,101555.6406,291.8478,11.425,9.6967
2022/11/15 21:15,101560.4008,291.8153,11.39,9.6414
2022/11/15 21:30,101567.0056,291.7614,11.293,9.5487
2022/11/15 21:45,101573.174,291.7072,11.1605,9.4474
2022/11/15 22:00,101576.625,291.6739,11.0063,9.3553
2022/11/15 22:15,101575.7511,291.6744,10.8385,9.2812
2022/11/15 22:30,101571.6384,291.689,10.6842,9.2356
2022/11/15 22:45,101566.0463,291.6896,10.5803,9.2345
